LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1110.159288,1110.159269,1661327428.446061,50822.000,6234,2,EA,1,100,0.209495
1110.227429,1110.227410,1661327428.514202,50888.000,6250,1,EA,1,100,0.209520
1110.294022,1110.294002,1661327428.580794,50952.500,6267,2,EA,1,100,0.209602
1110.360614,1110.360594,1661327428.647387,51017.000,6267,2,EA,1,100,0.209974
1110.427207,1110.427187,1661327428.713979,51081.500,6284,2,EA,1,100,0.210265
1110.493799,1110.493779,1661327428.780571,51146.000,6284,2,EA,1,100,0.210297
1110.560391,1110.560371,1661327428.847164,51210.500,6306,2,EA,1,100,0.210348
1110.626984,1110.626964,1661327428.913756,51275.000,6306,2,EA,1,100,0.210430
1110.690995,1110.690975,1661327428.977767,51337.000,6327,1,EA,1,100,0.210430
1110.759136,1110.759116,1661327429.045908,51403.000,6343,2,EA,1,100,0.210665
1110.827277,1110.827257,1661327429.114050,51469.000,6343,2,EA,1,100,0.210570
1110.894386,1110.894366,1661327429.181158,51534.000,6361,1,EA,1,100,0.210392
1110.960978,1110.960958,1661327429.247751,51598.500,6378,2,EA,1,100,0.210437
1111.027570,1111.027551,1661327429.314343,51663.000,6378,2,EA,1,100,0.210424
1111.093647,1111.093627,1661327429.380419,51727.000,6397,2,EA,1,100,0.210557
1111.159723,1111.159703,1661327429.446495,51791.000,6397,2,EA,1,100,0.210723
1111.226831,1111.226812,1661327429.513604,51856.000,6414,1,EA,1,100,0.210735
1111.292908,1111.292888,1661327429.579680,51920.000,6428,2,EA,1,100,0.210856
1111.358984,1111.358964,1661327429.645756,51984.000,6428,2,EA,1,100,0.210939
1111.426092,1111.426073,1661327429.712865,52049.000,6446,1,EA,1,100,0.211041
1111.492685,1111.492665,1661327429.779457,52113.500,6464,2,EA,1,100,0.211022
1111.559277,1111.559257,1661327429.846050,52178.000,6464,2,EA,1,100,0.211233
1111.624321,1111.624301,1661327429.911093,52241.000,6481,1,EA,1,100,0.211291
1111.690397,1111.690377,1661327429.977170,52305.000,6497,2,EA,1,100,0.211419
1111.756473,1111.756453,1661327430.043246,52369.000,6497,2,EA,1,100,0.211521
1111.823066,1111.823046,1661327430.109838,52433.500,6515,2,EA,1,100,0.211483
1111.889658,1111.889638,1661327430.176431,52498.000,6515,2,EA,1,100,0.211496
1111.955734,1111.955714,1661327430.242507,52562.000,6531,1,EA,1,100,0.211566
1112.022326,1112.022307,1661327430.309099,52626.500,6549,2,EA,1,100,0.211605
1112.088919,1112.088899,1661327430.375692,52691.000,6549,2,EA,1,100,0.211669
1112.154995,1112.154975,1661327430.441768,52755.000,6567,1,EA,1,100,0.211624
1112.221587,1112.221568,1661327430.508360,52819.500,6585,2,EA,1,100,0.211727
1112.288180,1112.288160,1661327430.574953,52884.000,6585,2,EA,1,100,0.211881
1112.354256,1112.354236,1661327430.641029,52948.000,6601,1,EA,1,100,0.211753
1112.421365,1112.421345,1661327430.708138,53013.000,6619,2,EA,1,100,0.211650
1112.488473,1112.488453,1661327430.775246,53078.000,6619,2,EA,1,100,0.211669
1112.554033,1112.554013,1661327430.840806,53141.500,6635,2,EA,1,100,0.211868
1112.619593,1112.619573,1661327430.906366,53205.000,6635,2,EA,1,100,0.211894
1112.685669,1112.685649,1661327430.972442,53269.000,6652,1,EA,1,100,0.212120
1112.751229,1112.751209,1661327431.038002,53332.500,6669,2,EA,1,100,0.212120
1112.816789,1112.816769,1661327431.103562,53396.000,6669,2,EA,1,100,0.212068
1112.884930,1112.884910,1661327431.171703,53462.000,6686,1,EA,1,100,0.212378
1112.951006,1112.950987,1661327431.237779,53526.000,6702,2,EA,1,100,0.212462
1113.017083,1113.017063,1661327431.303855,53590.000,6702,2,EA,1,100,0.212469
1113.084191,1113.084171,1661327431.370964,53655.000,6722,1,EA,1,100,0.212579
1113.149751,1113.149731,1661327431.436524,53718.500,6739,2,EA,1,100,0.212410
1113.215311,1113.215291,1661327431.502084,53782.000,6739,2,EA,1,100,0.212514
1113.281903,1113.281884,1661327431.568676,53846.500,6755,2,EA,1,100,0.212533
1113.348496,1113.348476,1661327431.635269,53911.000,6755,2,EA,1,100,0.212488
1113.414572,1113.414552,1661327431.701345,53975.000,6772,1,EA,1,100,0.212624
1113.481164,1113.481145,1661327431.767937,54039.500,6789,2,EA,1,100,0.212559
1113.547757,1113.547737,1661327431.834530,54104.000,6789,2,EA,1,100,0.212456
1113.613833,1113.613813,1661327431.900606,54168.000,6807,1,EA,1,100,0.212443
1113.680942,1113.680922,1661327431.967715,54233.000,6826,2,EA,1,100,0.212579
1113.748050,1113.748030,1661327432.034823,54298.000,6826,2,EA,1,100,0.212611
1113.814642,1113.814623,1661327432.101416,54362.500,6844,2,EA,1,100,0.212676
1113.881235,1113.881215,1661327432.168008,54427.000,6844,2,EA,1,100,0.212643
1113.948343,1113.948324,1661327432.235117,54492.000,6861,1,EA,1,100,0.212871
1114.013903,1114.013884,1661327432.300677,54555.500,6878,2,EA,1,100,0.212845
1114.079463,1114.079444,1661327432.366236,54619.000,6878,2,EA,1,100,0.212884
1114.145540,1114.145520,1661327432.432313,54683.000,6897,1,EA,1,100,0.213007
1114.212132,1114.212112,1661327432.498905,54747.500,6912,2,EA,1,100,0.213046
1114.278724,1114.278705,1661327432.565498,54812.000,6912,2,EA,1,100,0.213150
1114.345317,1114.345297,1661327432.632090,54876.500,6931,2,EA,1,100,0.213183
1114.411909,1114.411889,1661327432.698682,54941.000,6931,2,EA,1,100,0.213196
1114.477985,1114.477966,1661327432.764759,55005.000,6947,1,EA,1,100,0.213294
1114.544578,1114.544558,1661327432.831351,55069.500,6968,2,EA,1,100,0.213470
1114.611170,1114.611150,1661327432.897943,55134.000,6968,2,EA,1,100,0.213398
1114.677246,1114.677227,1661327432.964020,55198.000,6984,1,EA,1,100,0.213561
1114.745387,1114.745368,1661327433.032161,55264.000,7000,2,EA,1,100,0.213620
1114.813528,1114.813509,1661327433.100302,55330.000,7000,2,EA,1,100,0.213732
1114.880637,1114.880617,1661327433.167410,55395.000,7016,1,EA,1,100,0.213902
1114.947229,1114.947210,1661327433.234003,55459.500,7033,2,EA,1,100,0.213968
1115.013822,1115.013802,1661327433.300595,55524.000,7033,2,EA,1,100,0.213981
1115.079898,1115.079878,1661327433.366671,55588.000,7054,2,EA,1,100,0.213804
1115.145974,1115.145954,1661327433.432747,55652.000,7054,2,EA,1,100,0.213863
1115.211018,1115.210998,1661327433.497791,55715.000,7070,1,EA,1,100,0.214073
1115.278126,1115.278107,1661327433.564900,55780.000,7088,2,EA,1,100,0.214112
1115.345235,1115.345215,1661327433.632008,55845.000,7088,2,EA,1,100,0.214277
1115.413376,1115.413356,1661327433.700150,55911.000,7106,1,EA,1,100,0.214494
1115.479968,1115.479949,1661327433.766742,55975.500,7124,2,EA,1,100,0.214257
1115.546561,1115.546541,1661327433.833334,56040.000,7124,2,EA,1,100,0.214389
1115.612637,1115.612617,1661327433.899410,56104.000,7141,1,EA,1,100,0.214527
1115.679229,1115.679210,1661327433.966003,56168.500,7158,2,EA,1,100,0.214553
1115.745822,1115.745802,1661327434.032595,56233.000,7158,2,EA,1,100,0.214666
1115.811382,1115.811362,1661327434.098155,56296.500,7180,2,EA,1,100,0.214785
1115.876942,1115.876922,1661327434.163715,56360.000,7180,2,EA,1,100,0.215076
1115.944566,1115.944547,1661327434.231340,56425.500,7196,2,EA,1,100,0.215235
1116.012191,1116.012172,1661327434.298965,56491.000,7196,2,EA,1,100,0.215315
1116.080332,1116.080313,1661327434.367106,56557.000,7214,1,EA,1,100,0.215382
1116.146408,1116.146389,1661327434.433182,56621.000,7234,2,EA,1,100,0.215275
1116.212485,1116.212465,1661327434.499258,56685.000,7234,2,EA,1,100,0.215322
1116.277528,1116.277509,1661327434.564302,56748.000,7251,1,EA,1,100,0.215488
1116.344637,1116.344617,1661327434.631411,56813.000,7268,2,EA,1,100,0.215441
1116.411746,1116.411726,1661327434.698519,56878.000,7268,2,EA,1,100,0.215468
1116.477822,1116.477802,1661327434.764595,56942.000,7285,1,EA,1,100,0.215688
1116.545447,1116.545427,1661327434.832220,57007.500,7303,2,EA,1,100,0.215755
1116.613071,1116.613052,1661327434.899845,57073.000,7303,2,EA,1,100,0.215761
1116.680696,1116.680677,1661327434.967470,57138.500,7321,2,EA,1,100,0.215695
1116.748321,1116.748301,1661327435.035095,57204.000,7321,2,EA,1,100,0.215815
1116.814397,1116.814378,1661327435.101171,57268.000,7340,1,EA,1,100,0.215881
1116.880473,1116.880454,1661327435.167247,57332.000,7355,2,EA,1,100,0.216203
1116.946550,1116.946530,1661327435.233323,57396.000,7355,2,EA,1,100,0.216330
1117.014691,1117.014671,1661327435.301464,57462.000,7373,1,EA,1,100,0.216283
1117.080251,1117.080231,1661327435.367024,57525.500,7393,2,EA,1,100,0.216049
1117.145810,1117.145791,1661327435.432584,57589.000,7393,2,EA,1,100,0.216263
1117.212403,1117.212383,1661327435.499177,57653.500,7409,2,EA,1,100,0.216330
1117.278995,1117.278976,1661327435.565769,57718.000,7409,2,EA,1,100,0.216713
1117.344039,1117.344019,1661327435.630813,57781.000,7426,1,EA,1,100,0.216895
1117.411148,1117.411128,1661327435.697922,57846.000,7441,2,EA,1,100,0.216983
1117.478256,1117.478237,1661327435.765030,57911.000,7441,2,EA,1,100,0.217152
1117.544332,1117.544313,1661327435.831106,57975.000,7458,1,EA,1,100,0.217246
1117.610925,1117.610905,1661327435.897699,58039.500,7476,2,EA,1,100,0.217158
1117.677517,1117.677498,1661327435.964291,58104.000,7476,2,EA,1,100,0.217382
1117.742561,1117.742541,1661327436.029335,58167.000,7494,1,EA,1,100,0.217443
1117.809153,1117.809134,1661327436.095927,58231.500,7511,2,EA,1,100,0.217422
1117.875746,1117.875726,1661327436.162519,58296.000,7511,2,EA,1,100,0.217321
1117.942338,1117.942318,1661327436.229112,58360.500,7527,2,EA,1,100,0.217463
1118.008930,1118.008911,1661327436.295704,58425.000,7527,2,EA,1,100,0.217619
1118.076039,1118.076019,1661327436.362813,58490.000,7544,1,EA,1,100,0.217653
1118.142631,1118.142612,1661327436.429405,58554.500,7563,2,EA,1,100,0.217843
1118.209224,1118.209204,1661327436.495998,58619.000,7563,2,EA,1,100,0.218007
1118.274268,1118.274248,1661327436.561042,58682.000,7579,1,EA,1,100,0.218027
1118.339827,1118.339808,1661327436.626601,58745.500,7600,2,EA,1,100,0.217898
1118.405387,1118.405368,1661327436.692161,58809.000,7600,2,EA,1,100,0.217878
1118.471464,1118.471444,1661327436.758238,58873.000,7616,2,EA,1,100,0.217918
1118.537540,1118.537520,1661327436.824314,58937.000,7616,2,EA,1,100,0.218034
1118.604648,1118.604629,1661327436.891423,59002.000,7633,1,EA,1,100,0.218116
1118.670725,1118.670705,1661327436.957499,59066.000,7650,2,EA,1,100,0.218218
1118.736801,1118.736781,1661327437.023575,59130.000,7650,2,EA,1,100,0.218287
1118.803909,1118.803890,1661327437.090683,59195.000,7667,1,EA,1,100,0.218505
1118.872050,1118.872031,1661327437.158824,59261.000,7683,2,EA,1,100,0.218533
1118.940191,1118.940172,1661327437.226965,59327.000,7683,2,EA,1,100,0.218560
1119.007300,1119.007280,1661327437.294074,59392.000,7700,1,EA,1,100,0.218732
1119.073892,1119.073873,1661327437.360667,59456.500,7719,2,EA,1,100,0.218972
1119.140485,1119.140465,1661327437.427259,59521.000,7719,2,EA,1,100,0.218958
1119.206045,1119.206025,1661327437.492819,59584.500,7738,2,EA,1,100,0.218855
1119.271605,1119.271585,1661327437.558379,59648.000,7738,2,EA,1,100,0.218718
1119.336648,1119.336629,1661327437.623423,59711.000,7755,1,EA,1,100,0.218684
1119.403241,1119.403221,1661327437.690015,59775.500,7772,2,EA,1,100,0.218629
1119.469833,1119.469814,1661327437.756607,59840.000,7772,2,EA,1,100,0.218793
1119.539007,1119.538987,1661327437.825781,59907.000,7788,1,EA,1,100,0.219089
1119.606115,1119.606096,1661327437.892889,59972.000,7805,2,EA,1,100,0.219413
1119.673224,1119.673204,1661327437.959998,60037.000,7805,2,EA,1,100,0.219440
1119.739300,1119.739280,1661327438.026074,60101.000,7824,1,EA,1,100,0.219268
1119.805892,1119.805873,1661327438.092667,60165.500,7839,2,EA,1,100,0.219158
1119.872485,1119.872465,1661327438.159259,60230.000,7839,2,EA,1,100,0.218828
1119.940626,1119.940606,1661327438.227400,60296.000,7855,1,EA,1,100,0.218594
1120.008251,1120.008231,1661327438.295025,60361.500,7876,2,EA,1,100,0.218848
1120.075875,1120.075856,1661327438.362650,60427.000,7876,2,EA,1,100,0.218938
1120.141952,1120.141932,1661327438.428726,60491.000,7894,2,EA,1,100,0.219116
1120.208028,1120.208008,1661327438.494802,60555.000,7894,2,EA,1,100,0.219371
1120.275136,1120.275117,1661327438.561911,60620.000,7911,1,EA,1,100,0.219399
1120.341213,1120.341193,1661327438.627987,60684.000,7928,2,EA,1,100,0.219406
1120.407289,1120.407269,1661327438.694063,60748.000,7928,2,EA,1,100,0.219371
1120.473365,1120.473345,1661327438.760139,60812.000,7945,1,EA,1,100,0.219295
1120.541506,1120.541486,1661327438.828280,60878.000,7961,2,EA,1,100,0.219358
1120.609647,1120.609627,1661327438.896421,60944.000,7961,2,EA,1,100,0.219399
1120.675723,1120.675704,1661327438.962498,61008.000,7978,1,EA,1,100,0.219213
1120.742316,1120.742296,1661327439.029090,61072.500,7993,2,EA,1,100,0.219178
1120.808908,1120.808888,1661327439.095682,61137.000,7993,2,EA,1,100,0.219289
1120.875500,1120.875481,1661327439.162275,61201.500,8010,2,EA,1,100,0.219171
1120.942093,1120.942073,1661327439.228867,61266.000,8010,2,EA,1,100,0.219213
1121.008169,1121.008149,1661327439.294943,61330.000,8026,1,EA,1,100,0.219509
1121.074933,1121.074914,1661327439.361708,61394.667,8051,3,EA,1,100,0.219530
1121.141698,1121.141678,1661327439.428472,61459.333,8051,3,EA,1,100,0.219482
1121.208462,1121.208443,1661327439.495237,61524.000,8051,3,EA,1,100,0.219337
1121.276603,1121.276584,1661327439.563378,61590.000,8067,1,EA,1,100,0.219551
1121.343196,1121.343176,1661327439.629970,61654.500,8085,2,EA,1,100,0.219606
1121.409788,1121.409769,1661327439.696563,61719.000,8085,2,EA,1,100,0.219994
1121.475864,1121.475845,1661327439.762639,61783.000,8104,1,EA,1,100,0.220098
1121.541940,1121.541921,1661327439.828715,61847.000,8119,2,EA,1,100,0.220043
1121.608017,1121.607997,1661327439.894791,61911.000,8119,2,EA,1,100,0.220147
1121.676158,1121.676138,1661327439.962932,61977.000,8135,1,EA,1,100,0.220328
1121.742234,1121.742214,1661327440.029008,62041.000,8153,2,EA,1,100,0.220355
1121.808310,1121.808290,1661327440.095085,62105.000,8153,2,EA,1,100,0.220571
1121.875419,1121.875399,1661327440.162193,62170.000,8169,2,EA,1,100,0.220851
1121.942527,1121.942508,1661327440.229302,62235.000,8169,2,EA,1,100,0.220767
1122.008603,1122.008584,1661327440.295378,62299.000,8186,1,EA,1,100,0.220837
1122.075196,1122.075176,1661327440.361970,62363.500,8205,2,EA,1,100,0.220788
1122.141788,1122.141769,1661327440.428563,62428.000,8205,2,EA,1,100,0.220914
1122.207864,1122.207845,1661327440.494639,62492.000,8222,1,EA,1,100,0.221019
1122.273940,1122.273921,1661327440.560715,62556.000,8240,2,EA,1,100,0.221033
1122.340017,1122.339997,1661327440.626791,62620.000,8240,2,EA,1,100,0.221145
1122.405060,1122.405041,1661327440.691835,62683.000,8258,1,EA,1,100,0.221313
1122.471653,1122.471633,1661327440.758428,62747.500,8275,2,EA,1,100,0.221264
1122.538245,1122.538226,1661327440.825020,62812.000,8275,2,EA,1,100,0.221285
1122.604321,1122.604302,1661327440.891096,62876.000,8291,2,EA,1,100,0.221292
1122.670397,1122.670378,1661327440.957172,62940.000,8291,2,EA,1,100,0.221355
1122.738539,1122.738519,1661327441.025313,63006.000,8308,1,EA,1,100,0.221510
1122.804098,1122.804079,1661327441.090873,63069.500,8325,2,EA,1,100,0.221968
1122.869658,1122.869639,1661327441.156433,63133.000,8325,2,EA,1,100,0.222209
1122.935735,1122.935715,1661327441.222509,63197.000,8343,1,EA,1,100,0.222039
1123.001811,1123.001791,1661327441.288586,63261.000,8362,2,EA,1,100,0.221764
1123.067887,1123.067867,1661327441.354662,63325.000,8362,2,EA,1,100,0.222018
1123.134996,1123.134976,1661327441.421770,63390.000,8380,1,EA,1,100,0.222117
1123.201072,1123.201052,1661327441.487847,63454.000,8397,2,EA,1,100,0.222046
1123.267148,1123.267128,1661327441.553923,63518.000,8397,2,EA,1,100,0.222095
1123.333740,1123.333721,1661327441.620515,63582.500,8416,2,EA,1,100,0.222428
1123.400333,1123.400313,1661327441.687108,63647.000,8416,2,EA,1,100,0.222301
1123.467441,1123.467422,1661327441.754216,63712.000,8433,1,EA,1,100,0.222393
1123.534550,1123.534530,1661327441.821325,63777.000,8449,2,EA,1,100,0.222634
1123.601658,1123.601639,1661327441.888433,63842.000,8449,2,EA,1,100,0.222499
1123.668767,1123.668748,1661327441.955542,63907.000,8466,1,EA,1,100,0.222641
1123.734327,1123.734308,1661327442.021102,63970.500,8483,2,EA,1,100,0.222563
1123.799887,1123.799867,1661327442.086662,64034.000,8483,2,EA,1,100,0.222613
1123.864931,1123.864911,1661327442.151706,64097.000,8500,1,EA,1,100,0.222705
1123.931523,1123.931504,1661327442.218298,64161.500,8515,2,EA,1,100,0.222705
1123.998115,1123.998096,1661327442.284890,64226.000,8515,2,EA,1,100,0.222840
1124.066773,1124.066753,1661327442.353548,64292.500,8536,2,EA,1,100,0.222620
1124.135430,1124.135411,1661327442.422205,64359.000,8536,2,EA,1,100,0.222862
1124.202539,1124.202519,1661327442.489314,64424.000,8552,1,EA,1,100,0.223118
1124.269131,1124.269112,1661327442.555906,64488.500,8569,2,EA,1,100,0.223326
1124.335723,1124.335704,1661327442.622499,64553.000,8569,2,EA,1,100,0.223791
1124.400767,1124.400748,1661327442.687542,64616.000,8586,1,EA,1,100,0.223813
1124.466843,1124.466824,1661327442.753618,64680.000,8606,2,EA,1,100,0.223698
1124.532919,1124.532900,1661327442.819695,64744.000,8606,2,EA,1,100,0.223490
1124.598996,1124.598976,1661327442.885771,64808.000,8622,1,EA,1,100,0.223583
1124.667653,1124.667633,1661327442.954428,64874.500,8640,2,EA,1,100,0.223562
1124.736310,1124.736291,1661327443.023085,64941.000,8640,2,EA,1,100,0.223684
1124.803419,1124.803399,1661327443.090194,65006.000,8656,2,EA,1,100,0.223734
1124.870527,1124.870508,1661327443.157303,65071.000,8656,2,EA,1,100,0.223763
1124.936604,1124.936584,1661327443.223379,65135.000,8673,1,EA,1,100,0.223799
1125.001647,1125.001628,1661327443.288423,65198.000,8688,2,EA,1,100,0.223870
1125.066691,1125.066672,1661327443.353466,65261.000,8688,2,EA,1,100,0.223734
1125.133800,1125.133780,1661327443.420575,65326.000,8707,1,EA,1,100,0.223799
1125.200392,1125.200373,1661327443.487167,65390.500,8723,2,EA,1,100,0.223913
1125.266984,1125.266965,1661327443.553760,65455.000,8723,2,EA,1,100,0.223906
1125.333577,1125.333557,1661327443.620352,65519.500,8741,2,EA,1,100,0.223942
1125.400169,1125.400150,1661327443.686944,65584.000,8741,2,EA,1,100,0.223834
1125.466245,1125.466226,1661327443.753021,65648.000,8756,1,EA,1,100,0.223784
1125.532838,1125.532818,1661327443.819613,65712.500,8772,2,EA,1,100,0.223856
1125.599430,1125.599411,1661327443.886205,65777.000,8772,2,EA,1,100,0.223978
1125.664474,1125.664454,1661327443.951249,65840.000,8788,1,EA,1,100,0.224065
1125.732615,1125.732595,1661327444.019390,65906.000,8808,2,EA,1,100,0.224029
1125.800756,1125.800736,1661327444.087531,65972.000,8808,2,EA,1,100,0.223964
1125.866832,1125.866813,1661327444.153607,66036.000,8824,1,EA,1,100,0.223971
1125.933424,1125.933405,1661327444.220200,66100.500,8839,2,EA,1,100,0.224403
1126.000017,1125.999997,1661327444.286792,66165.000,8839,2,EA,1,100,0.224432
