LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1111.162820,1111.162800,1661327429.449593,51794.000,6410,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1111.215475,1111.215455,1661327429.502247,51845.000,6410,4,EM,1,100,PS
1111.268645,1111.268625,1661327429.555418,51896.500,6441,4,EM,1,100,RS
1111.321816,1111.321796,1661327429.608588,51948.000,6441,4,EM,1,100,RB
1111.374987,1111.374967,1661327429.661759,51999.500,6441,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1111.428157,1111.428137,1661327429.714930,52051.000,6441,4,EM,1,100,PS
1111.481328,1111.481308,1661327429.768101,52102.500,6477,4,EM,1,100,RS
1111.534499,1111.534479,1661327429.821271,52154.000,6477,4,EM,1,100,RB
1111.587669,1111.587649,1661327429.874442,52205.500,6477,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1111.640840,1111.640820,1661327429.927613,52257.000,6477,4,EM,1,100,PS
1111.692720,1111.692700,1661327429.979493,52307.250,6509,4,EM,1,100,RS
1111.744600,1111.744580,1661327430.031373,52357.500,6509,4,EM,1,100,RB
1111.796480,1111.796460,1661327430.083253,52407.750,6509,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1111.848360,1111.848341,1661327430.135133,52458.000,6509,4,EM,1,100,PS
1111.900757,1111.900737,1661327430.187529,52508.750,6544,4,EM,1,100,RS
1111.953153,1111.953133,1661327430.239926,52559.500,6544,4,EM,1,100,RB
1112.005549,1112.005530,1661327430.292322,52610.250,6544,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1112.057946,1112.057926,1661327430.344718,52661.000,6544,4,EM,1,100,PS
1112.113181,1112.113161,1661327430.399954,52714.500,6581,4,EM,1,100,RS
1112.168417,1112.168397,1661327430.455189,52768.000,6581,4,EM,1,100,RB
1112.223652,1112.223633,1661327430.510425,52821.500,6581,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1112.278888,1112.278868,1661327430.565661,52875.000,6581,4,EM,1,100,PS
1112.330768,1112.330748,1661327430.617541,52925.250,6614,4,EM,1,100,RS
1112.382648,1112.382628,1661327430.669421,52975.500,6614,4,EM,1,100,RB
1112.434528,1112.434508,1661327430.721301,53025.750,6614,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1112.486408,1112.486389,1661327430.773181,53076.000,6614,4,EM,1,100,PS
1112.538288,1112.538269,1661327430.825061,53126.250,6648,4,EM,1,100,RS
1112.590169,1112.590149,1661327430.876941,53176.500,6648,4,EM,1,100,RB
1112.642049,1112.642029,1661327430.928822,53226.750,6648,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1112.693929,1112.693909,1661327430.980702,53277.000,6648,4,EM,1,100,PS
1112.745809,1112.745789,1661327431.032582,53327.250,6682,4,EM,1,100,RS
1112.797689,1112.797669,1661327431.084462,53377.500,6682,4,EM,1,100,RB
1112.849569,1112.849549,1661327431.136342,53427.750,6682,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1112.901449,1112.901429,1661327431.188222,53478.000,6682,4,EM,1,100,PS
1112.953329,1112.953310,1661327431.240102,53528.250,6717,4,EM,1,100,RS
1113.005209,1113.005190,1661327431.291982,53578.500,6717,4,EM,1,100,RB
1113.057090,1113.057070,1661327431.343863,53628.750,6717,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1113.108970,1113.108950,1661327431.395743,53679.000,6717,4,EM,1,100,PS
1113.160850,1113.160830,1661327431.447623,53729.250,6751,4,EM,1,100,RS
1113.212730,1113.212710,1661327431.499503,53779.500,6751,4,EM,1,100,RB
1113.264610,1113.264590,1661327431.551383,53829.750,6751,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1113.316490,1113.316470,1661327431.603263,53880.000,6751,4,EM,1,100,PS
1113.368370,1113.368351,1661327431.655143,53930.250,6785,4,EM,1,100,RS
1113.420250,1113.420231,1661327431.707023,53980.500,6785,4,EM,1,100,RB
1113.472130,1113.472111,1661327431.758904,54030.750,6785,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1113.524011,1113.523991,1661327431.810784,54081.000,6785,4,EM,1,100,PS
1113.575891,1113.575871,1661327431.862664,54131.250,6818,4,EM,1,100,RS
1113.627771,1113.627751,1661327431.914544,54181.500,6818,4,EM,1,100,RB
1113.679651,1113.679631,1661327431.966424,54231.750,6818,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1113.731531,1113.731511,1661327432.018304,54282.000,6818,4,EM,1,100,PS
1113.783669,1113.783650,1661327432.070442,54332.500,6857,4,EM,1,100,RS
1113.835808,1113.835788,1661327432.122581,54383.000,6857,4,EM,1,100,RB
1113.887946,1113.887926,1661327432.174719,54433.500,6857,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1113.940084,1113.940064,1661327432.226857,54484.000,6857,4,EM,1,100,PS
1113.995578,1113.995558,1661327432.282351,54537.750,6893,4,EM,1,100,RS
1114.051071,1114.051052,1661327432.337844,54591.500,6893,4,EM,1,100,RB
1114.106565,1114.106545,1661327432.393338,54645.250,6893,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1114.162059,1114.162039,1661327432.448832,54699.000,6893,4,EM,1,100,PS
1114.213939,1114.213919,1661327432.500712,54749.250,6924,4,EM,1,100,RS
1114.265819,1114.265799,1661327432.552592,54799.500,6924,4,EM,1,100,RB
1114.317699,1114.317679,1661327432.604472,54849.750,6924,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1114.369579,1114.369559,1661327432.656352,54900.000,6924,4,EM,1,100,PS
1114.421459,1114.421439,1661327432.708232,54950.250,6960,4,EM,1,100,RS
1114.473339,1114.473320,1661327432.760113,55000.500,6960,4,EM,1,100,RB
1114.525219,1114.525200,1661327432.811993,55050.750,6960,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1114.577100,1114.577080,1661327432.863873,55101.000,6960,4,EM,1,100,PS
1114.628980,1114.628960,1661327432.915753,55151.250,6995,4,EM,1,100,RS
1114.680860,1114.680840,1661327432.967633,55201.500,6995,4,EM,1,100,RB
1114.732740,1114.732720,1661327433.019513,55251.750,6995,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1114.784620,1114.784600,1661327433.071393,55302.000,6995,4,EM,1,100,PS
1114.836500,1114.836480,1661327433.123273,55352.250,7029,4,EM,1,100,RS
1114.888380,1114.888361,1661327433.175153,55402.500,7029,4,EM,1,100,RB
1114.940260,1114.940241,1661327433.227034,55452.750,7029,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1114.992140,1114.992121,1661327433.278914,55503.000,7029,4,EM,1,100,PS
1115.044021,1115.044001,1661327433.330794,55553.250,7066,4,EM,1,100,RS
1115.095901,1115.095881,1661327433.382674,55603.500,7066,4,EM,1,100,RB
1115.147781,1115.147761,1661327433.434554,55653.750,7066,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1115.199661,1115.199641,1661327433.486434,55704.000,7066,4,EM,1,100,PS
1115.251541,1115.251521,1661327433.538314,55754.250,7101,4,EM,1,100,RS
1115.303421,1115.303401,1661327433.590194,55804.500,7101,4,EM,1,100,RB
1115.355301,1115.355282,1661327433.642075,55854.750,7101,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1115.407181,1115.407162,1661327433.693955,55905.000,7101,4,EM,1,100,PS
1115.459320,1115.459300,1661327433.746093,55955.500,7137,4,EM,1,100,RS
1115.511458,1115.511438,1661327433.798231,56006.000,7137,4,EM,1,100,RB
1115.563596,1115.563576,1661327433.850369,56056.500,7137,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1115.615734,1115.615715,1661327433.902508,56107.000,7137,4,EM,1,100,PS
1115.668905,1115.668885,1661327433.955678,56158.500,7171,4,EM,1,100,RS
1115.722076,1115.722056,1661327434.008849,56210.000,7171,4,EM,1,100,RB
1115.775246,1115.775227,1661327434.062020,56261.500,7171,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1115.828417,1115.828397,1661327434.115191,56313.000,7171,4,EM,1,100,PS
1115.890105,1115.890086,1661327434.176879,56372.750,7209,4,EM,1,100,RS
1115.951794,1115.951774,1661327434.238567,56432.500,7209,4,EM,1,100,RB
1116.013482,1116.013462,1661327434.300255,56492.250,7209,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1116.075170,1116.075150,1661327434.361944,56552.000,7209,4,EM,1,100,PS
1116.128857,1116.128837,1661327434.415631,56604.000,7247,4,EM,1,100,RS
1116.182544,1116.182524,1661327434.469317,56656.000,7247,4,EM,1,100,RB
1116.236231,1116.236211,1661327434.523004,56708.000,7247,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1116.289918,1116.289898,1661327434.576691,56760.000,7247,4,EM,1,100,PS
1116.341798,1116.341778,1661327434.628571,56810.250,7281,4,EM,1,100,RS
1116.393678,1116.393658,1661327434.680451,56860.500,7281,4,EM,1,100,RB
1116.445558,1116.445538,1661327434.732332,56910.750,7281,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1116.497438,1116.497418,1661327434.784212,56961.000,7281,4,EM,1,100,PS
1116.549318,1116.549299,1661327434.836092,57011.250,7316,4,EM,1,100,RS
1116.601198,1116.601179,1661327434.887972,57061.500,7316,4,EM,1,100,RB
1116.653078,1116.653059,1661327434.939852,57111.750,7316,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1116.704959,1116.704939,1661327434.991732,57162.000,7316,4,EM,1,100,PS
1116.756839,1116.756819,1661327435.043612,57212.250,7351,4,EM,1,100,RS
1116.808719,1116.808699,1661327435.095493,57262.500,7351,4,EM,1,100,RB
1116.860599,1116.860579,1661327435.147373,57312.750,7351,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1116.912479,1116.912459,1661327435.199253,57363.000,7351,4,EM,1,100,PS
1116.965650,1116.965630,1661327435.252424,57414.500,7388,4,EM,1,100,RS
1117.018820,1117.018801,1661327435.305594,57466.000,7388,4,EM,1,100,RB
1117.071991,1117.071971,1661327435.358765,57517.500,7388,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1117.125162,1117.125142,1661327435.411935,57569.000,7388,4,EM,1,100,PS
1117.177042,1117.177022,1661327435.463815,57619.250,7422,4,EM,1,100,RS
1117.228922,1117.228902,1661327435.515696,57669.500,7422,4,EM,1,100,RB
1117.280802,1117.280782,1661327435.567576,57719.750,7422,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1117.332682,1117.332663,1661327435.619456,57770.000,7422,4,EM,1,100,PS
1117.387143,1117.387124,1661327435.673917,57822.750,7454,4,EM,1,100,RS
1117.441605,1117.441585,1661327435.728378,57875.500,7454,4,EM,1,100,RB
1117.496066,1117.496046,1661327435.782840,57928.250,7454,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1117.550527,1117.550507,1661327435.837301,57981.000,7454,4,EM,1,100,PS
1117.602407,1117.602388,1661327435.889181,58031.250,7489,4,EM,1,100,RS
1117.654287,1117.654268,1661327435.941061,58081.500,7489,4,EM,1,100,RB
1117.706167,1117.706148,1661327435.992941,58131.750,7489,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1117.758047,1117.758028,1661327436.044821,58182.000,7489,4,EM,1,100,PS
1117.809928,1117.809908,1661327436.096701,58232.250,7523,4,EM,1,100,RS
1117.861808,1117.861788,1661327436.148582,58282.500,7523,4,EM,1,100,RB
1117.913688,1117.913668,1661327436.200462,58332.750,7523,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1117.965568,1117.965548,1661327436.252342,58383.000,7523,4,EM,1,100,PS
1118.017448,1118.017428,1661327436.304222,58433.250,7559,4,EM,1,100,RS
1118.069328,1118.069309,1661327436.356102,58483.500,7559,4,EM,1,100,RB
1118.121208,1118.121189,1661327436.407982,58533.750,7559,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1118.173088,1118.173069,1661327436.459862,58584.000,7559,4,EM,1,100,PS
1118.224969,1118.224949,1661327436.511743,58634.250,7590,4,EM,1,100,RS
1118.276849,1118.276829,1661327436.563623,58684.500,7590,4,EM,1,100,RB
1118.328729,1118.328709,1661327436.615503,58734.750,7590,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1118.380609,1118.380589,1661327436.667383,58785.000,7590,4,EM,1,100,PS
1118.433005,1118.432986,1661327436.719779,58835.750,7629,4,EM,1,100,RS
1118.485402,1118.485382,1661327436.772176,58886.500,7629,4,EM,1,100,RB
1118.537798,1118.537778,1661327436.824572,58937.250,7629,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1118.590194,1118.590175,1661327436.876968,58988.000,7629,4,EM,1,100,PS
1118.643365,1118.643345,1661327436.930139,59039.500,7663,4,EM,1,100,RS
1118.696536,1118.696516,1661327436.983310,59091.000,7663,4,EM,1,100,RB
1118.749706,1118.749687,1661327437.036480,59142.500,7663,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1118.802877,1118.802857,1661327437.089651,59194.000,7663,4,EM,1,100,PS
1118.857596,1118.857577,1661327437.144370,59247.000,7696,4,EM,1,100,RS
1118.912316,1118.912296,1661327437.199090,59300.000,7696,4,EM,1,100,RB
1118.967035,1118.967015,1661327437.253809,59353.000,7696,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1119.021754,1119.021735,1661327437.308528,59406.000,7696,4,EM,1,100,PS
1119.073634,1119.073615,1661327437.360408,59456.250,7732,4,EM,1,100,RS
1119.125514,1119.125495,1661327437.412288,59506.500,7732,4,EM,1,100,RB
1119.177394,1119.177375,1661327437.464169,59556.750,7732,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1119.229275,1119.229255,1661327437.516049,59607.000,7732,4,EM,1,100,PS
1119.281155,1119.281135,1661327437.567929,59657.250,7767,4,EM,1,100,RS
1119.333035,1119.333015,1661327437.619809,59707.500,7767,4,EM,1,100,RB
1119.384915,1119.384895,1661327437.671689,59757.750,7767,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1119.436795,1119.436776,1661327437.723569,59808.000,7767,4,EM,1,100,PS
1119.488675,1119.488656,1661327437.775450,59858.250,7801,4,EM,1,100,RS
1119.540555,1119.540536,1661327437.827330,59908.500,7801,4,EM,1,100,RB
1119.592435,1119.592416,1661327437.879210,59958.750,7801,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1119.644316,1119.644296,1661327437.931090,60009.000,7801,4,EM,1,100,PS
1119.696196,1119.696176,1661327437.982970,60059.250,7835,4,EM,1,100,RS
1119.748076,1119.748056,1661327438.034850,60109.500,7835,4,EM,1,100,RB
1119.799956,1119.799936,1661327438.086730,60159.750,7835,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1119.851836,1119.851816,1661327438.138610,60210.000,7835,4,EM,1,100,PS
1119.903974,1119.903955,1661327438.190748,60260.500,7869,4,EM,1,100,RS
1119.956112,1119.956093,1661327438.242887,60311.000,7869,4,EM,1,100,RB
1120.008251,1120.008231,1661327438.295025,60361.500,7869,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1120.060389,1120.060369,1661327438.347163,60412.000,7869,4,EM,1,100,PS
1120.113818,1120.113798,1661327438.400592,60463.750,7907,4,EM,1,100,RS
1120.167246,1120.167227,1661327438.454021,60515.500,7907,4,EM,1,100,RB
1120.220675,1120.220656,1661327438.507450,60567.250,7907,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1120.274104,1120.274084,1661327438.560878,60619.000,7907,4,EM,1,100,PS
1120.325984,1120.325965,1661327438.612758,60669.250,7941,4,EM,1,100,RS
1120.377864,1120.377845,1661327438.664639,60719.500,7941,4,EM,1,100,RB
1120.429744,1120.429725,1661327438.716519,60769.750,7941,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1120.481624,1120.481605,1661327438.768399,60820.000,7941,4,EM,1,100,PS
1120.537376,1120.537357,1661327438.824151,60874.000,7974,4,EM,1,100,RS
1120.593128,1120.593108,1661327438.879902,60928.000,7974,4,EM,1,100,RB
1120.648880,1120.648860,1661327438.935654,60982.000,7974,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1120.704632,1120.704612,1661327438.991406,61036.000,7974,4,EM,1,100,PS
1120.756512,1120.756492,1661327439.043286,61086.250,8006,4,EM,1,100,RS
1120.808392,1120.808372,1661327439.095166,61136.500,8006,4,EM,1,100,RB
1120.860272,1120.860252,1661327439.147046,61186.750,8006,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1120.912152,1120.912132,1661327439.198926,61237.000,8006,4,EM,1,100,PS
1120.964032,1120.964013,1661327439.250807,61287.250,8041,4,EM,1,100,RS
1121.015912,1121.015893,1661327439.302687,61337.500,8041,4,EM,1,100,RB
1121.067792,1121.067773,1661327439.354567,61387.750,8041,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1121.119672,1121.119653,1661327439.406447,61438.000,8041,4,EM,1,100,PS
1121.181877,1121.181857,1661327439.468652,61498.250,8080,4,EM,1,100,RS
1121.244081,1121.244062,1661327439.530856,61558.500,8080,4,EM,1,100,RB
1121.306286,1121.306266,1661327439.593060,61618.750,8080,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1121.368491,1121.368471,1661327439.655265,61679.000,8080,4,EM,1,100,PS
1121.420371,1121.420351,1661327439.707145,61729.250,8115,4,EM,1,100,RS
1121.472251,1121.472231,1661327439.759025,61779.500,8115,4,EM,1,100,RB
1121.524131,1121.524111,1661327439.810905,61829.750,8115,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1121.576011,1121.575991,1661327439.862786,61880.000,8115,4,EM,1,100,PS
1121.629956,1121.629936,1661327439.916731,61932.250,8148,4,EM,1,100,RS
1121.683901,1121.683881,1661327439.970676,61984.500,8148,4,EM,1,100,RB
1121.737846,1121.737826,1661327440.024621,62036.750,8148,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1121.791791,1121.791771,1661327440.078566,62089.000,8148,4,EM,1,100,PS
1121.843671,1121.843652,1661327440.130446,62139.250,8182,4,EM,1,100,RS
1121.895551,1121.895532,1661327440.182326,62189.500,8182,4,EM,1,100,RB
1121.947431,1121.947412,1661327440.234206,62239.750,8182,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1121.999311,1121.999292,1661327440.286086,62290.000,8182,4,EM,1,100,PS
1122.053773,1122.053753,1661327440.340547,62342.750,8218,4,EM,1,100,RS
1122.108234,1122.108214,1661327440.395009,62395.500,8218,4,EM,1,100,RB
1122.162695,1122.162676,1661327440.449470,62448.250,8218,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1122.217156,1122.217137,1661327440.503931,62501.000,8218,4,EM,1,100,PS
1122.269036,1122.269017,1661327440.555811,62551.250,8253,4,EM,1,100,RS
1122.320917,1122.320897,1661327440.607691,62601.500,8253,4,EM,1,100,RB
1122.372797,1122.372777,1661327440.659571,62651.750,8253,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1122.424677,1122.424657,1661327440.711452,62702.000,8253,4,EM,1,100,PS
1122.476557,1122.476537,1661327440.763332,62752.250,8287,4,EM,1,100,RS
1122.528437,1122.528417,1661327440.815212,62802.500,8287,4,EM,1,100,RB
1122.580317,1122.580298,1661327440.867092,62852.750,8287,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1122.632197,1122.632178,1661327440.918972,62903.000,8287,4,EM,1,100,PS
1122.684077,1122.684058,1661327440.970852,62953.250,8321,4,EM,1,100,RS
1122.735957,1122.735938,1661327441.022732,63003.500,8321,4,EM,1,100,RB
1122.787838,1122.787818,1661327441.074612,63053.750,8321,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1122.839718,1122.839698,1661327441.126493,63104.000,8321,4,EM,1,100,PS
1122.893146,1122.893127,1661327441.179921,63155.750,8357,4,EM,1,100,RS
1122.946575,1122.946556,1661327441.233350,63207.500,8357,4,EM,1,100,RB
1123.000004,1122.999985,1661327441.286779,63259.250,8357,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1123.053433,1123.053413,1661327441.340208,63311.000,8357,4,EM,1,100,PS
1123.105313,1123.105293,1661327441.392088,63361.250,8393,4,EM,1,100,RS
1123.157193,1123.157174,1661327441.443968,63411.500,8393,4,EM,1,100,RB
1123.209073,1123.209054,1661327441.495848,63461.750,8393,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1123.260953,1123.260934,1661327441.547728,63512.000,8393,4,EM,1,100,PS
1123.312833,1123.312814,1661327441.599608,63562.250,8429,4,EM,1,100,RS
1123.364713,1123.364694,1661327441.651488,63612.500,8429,4,EM,1,100,RB
1123.416594,1123.416574,1661327441.703368,63662.750,8429,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1123.468474,1123.468454,1661327441.755249,63713.000,8429,4,EM,1,100,PS
1123.520612,1123.520592,1661327441.807387,63763.500,8462,4,EM,1,100,RS
1123.572750,1123.572731,1661327441.859525,63814.000,8462,4,EM,1,100,RB
1123.624888,1123.624869,1661327441.911663,63864.500,8462,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1123.677027,1123.677007,1661327441.963802,63915.000,8462,4,EM,1,100,PS
1123.728649,1123.728629,1661327442.015424,63965.000,8496,4,EM,1,100,RS
1123.780271,1123.780251,1661327442.067046,64015.000,8496,4,EM,1,100,RB
1123.831893,1123.831873,1661327442.118668,64065.000,8496,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1123.883515,1123.883495,1661327442.170290,64115.000,8496,4,EM,1,100,PS
1123.935395,1123.935375,1661327442.222170,64165.250,8529,4,EM,1,100,RS
1123.987275,1123.987255,1661327442.274050,64215.500,8529,4,EM,1,100,RB
1124.039155,1124.039135,1661327442.325930,64265.750,8529,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1124.091035,1124.091016,1661327442.377810,64316.000,8529,4,EM,1,100,PS
1124.142915,1124.142896,1661327442.429690,64366.250,8565,4,EM,1,100,RS
1124.194795,1124.194776,1661327442.481570,64416.500,8565,4,EM,1,100,RB
1124.246675,1124.246656,1661327442.533451,64466.750,8565,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1124.298556,1124.298536,1661327442.585331,64517.000,8565,4,EM,1,100,PS
1124.350694,1124.350674,1661327442.637469,64567.500,8597,4,EM,1,100,RS
1124.402832,1124.402813,1661327442.689607,64618.000,8597,4,EM,1,100,RB
1124.454970,1124.454951,1661327442.741745,64668.500,8597,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1124.507108,1124.507089,1661327442.793884,64719.000,8597,4,EM,1,100,PS
1124.560021,1124.560002,1661327442.846796,64770.250,8635,4,EM,1,100,RS
1124.612934,1124.612914,1661327442.899709,64821.500,8635,4,EM,1,100,RB
1124.665846,1124.665827,1661327442.952621,64872.750,8635,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1124.718759,1124.718739,1661327443.005534,64924.000,8635,4,EM,1,100,PS
1124.772187,1124.772168,1661327443.058963,64975.750,8669,4,EM,1,100,RS
1124.825616,1124.825597,1661327443.112391,65027.500,8669,4,EM,1,100,RB
1124.879045,1124.879026,1661327443.165820,65079.250,8669,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1124.932474,1124.932454,1661327443.219249,65131.000,8669,4,EM,1,100,PS
1124.984612,1124.984593,1661327443.271387,65181.500,8703,4,EM,1,100,RS
1125.036750,1125.036731,1661327443.323525,65232.000,8703,4,EM,1,100,RB
1125.088888,1125.088869,1661327443.375664,65282.500,8703,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1125.141027,1125.141007,1661327443.427802,65333.000,8703,4,EM,1,100,PS
1125.192649,1125.192629,1661327443.479424,65383.000,8736,4,EM,1,100,RS
1125.244271,1125.244251,1661327443.531046,65433.000,8736,4,EM,1,100,RB
1125.295893,1125.295873,1661327443.582668,65483.000,8736,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1125.347515,1125.347495,1661327443.634290,65533.000,8736,4,EM,1,100,PS
1125.399395,1125.399375,1661327443.686170,65583.250,8768,4,EM,1,100,RS
1125.451275,1125.451255,1661327443.738050,65633.500,8768,4,EM,1,100,RB
1125.503155,1125.503136,1661327443.789930,65683.750,8768,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1125.555035,1125.555016,1661327443.841810,65734.000,8768,4,EM,1,100,PS
1125.607690,1125.607670,1661327443.894465,65785.000,8801,4,EM,1,100,RS
1125.660344,1125.660325,1661327443.947119,65836.000,8801,4,EM,1,100,RB
1125.712998,1125.712979,1661327443.999774,65887.000,8801,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1125.765653,1125.765634,1661327444.052428,65938.000,8801,4,EM,1,100,PS
1125.817533,1125.817514,1661327444.104308,65988.250,8835,4,EM,1,100,RS
1125.869413,1125.869394,1661327444.156188,66038.500,8835,4,EM,1,100,RB
1125.921293,1125.921274,1661327444.208069,66088.750,8835,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1125.973173,1125.973154,1661327444.259949,66139.000,8835,4,EM,1,100,PS
1126.025570,1126.025550,1661327444.312345,66189.750,8874,4,EM,1,100,RS
1126.077966,1126.077947,1661327444.364742,66240.500,8874,4,EM,1,100,RB
1126.130362,1126.130343,1661327444.417138,66291.250,8874,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1126.182759,1126.182739,1661327444.469534,66342.000,8874,4,EM,1,100,PS
1126.234639,1126.234619,1661327444.521414,66392.250,8911,4,EM,1,100,RS
1126.286519,1126.286500,1661327444.573294,66442.500,8911,4,EM,1,100,RB
1126.338399,1126.338380,1661327444.625175,66492.750,8911,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1126.390279,1126.390260,1661327444.677055,66543.000,8911,4,EM,1,100,PS
1126.442159,1126.442140,1661327444.728935,66593.250,8948,4,EM,1,100,RS
1126.494039,1126.494020,1661327444.780815,66643.500,8948,4,EM,1,100,RB
1126.545920,1126.545900,1661327444.832695,66693.750,8948,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1126.597800,1126.597780,1661327444.884575,66744.000,8948,4,EM,1,100,PS
1126.649938,1126.649918,1661327444.936713,66794.500,8982,4,EM,1,100,RS
1126.702076,1126.702057,1661327444.988852,66845.000,8982,4,EM,1,100,RB
1126.754214,1126.754195,1661327445.040990,66895.500,8982,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1126.806353,1126.806333,1661327445.093128,66946.000,8982,4,EM,1,100,PS
1126.861072,1126.861052,1661327445.147847,66999.000,9013,4,EM,1,100,RS
1126.915791,1126.915772,1661327445.202567,67052.000,9013,4,EM,1,100,RB
1126.970511,1126.970491,1661327445.257286,67105.000,9013,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1127.025230,1127.025210,1661327445.312006,67158.000,9013,4,EM,1,100,PS
1127.076852,1127.076832,1661327445.363627,67208.000,9051,4,EM,1,100,RS
1127.128474,1127.128454,1661327445.415250,67258.000,9051,4,EM,1,100,RB
1127.180096,1127.180076,1661327445.466872,67308.000,9051,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1127.231718,1127.231698,1661327445.518494,67358.000,9051,4,EM,1,100,PS
1127.283598,1127.283579,1661327445.570374,67408.250,9084,4,EM,1,100,RS
1127.335478,1127.335459,1661327445.622254,67458.500,9084,4,EM,1,100,RB
1127.387358,1127.387339,1661327445.674134,67508.750,9084,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1127.439238,1127.439219,1661327445.726014,67559.000,9084,4,EM,1,100,PS
1127.498604,1127.498584,1661327445.785379,67616.500,9121,4,EM,1,100,RS
1127.557969,1127.557950,1661327445.844745,67674.000,9121,4,EM,1,100,RB
1127.617334,1127.617315,1661327445.904110,67731.500,9121,4,EM,1,100,2022-08-24_09-50-13-292108.csv
1127.676700,1127.676680,1661327445.963475,67789.000,9121,4,EM,1,100,PS
1127.728580,1127.728560,1661327446.015355,67839.250,9154,4,EM,1,100,RS
1127.780460,1127.780440,1661327446.067235,67889.500,9154,4,EM,1,100,RB
