LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1107.564250,1107.564230,1661327425.851022,48308.500,5816,2,EL,1,100,-12887.799805
1107.630843,1107.630823,1661327425.917614,48373.000,5816,2,EL,1,100,-12888.599609
1107.697435,1107.697415,1661327425.984207,48437.500,5832,2,EL,1,100,-12889.000000
1107.764027,1107.764007,1661327426.050799,48502.000,5832,2,EL,1,100,-12893.799805
1107.830103,1107.830084,1661327426.116875,48566.000,5849,1,EL,1,100,-12900.400391
1107.896696,1107.896676,1661327426.183468,48630.500,5865,2,EL,1,100,-12906.200195
1107.963288,1107.963268,1661327426.250060,48695.000,5865,2,EL,1,100,-12907.599609
1108.029364,1108.029345,1661327426.316136,48759.000,5883,2,EL,1,100,-12913.599609
1108.095441,1108.095421,1661327426.382213,48823.000,5883,2,EL,1,100,-12919.400391
1108.161517,1108.161497,1661327426.448289,48887.000,5900,1,EL,1,100,-12921.599609
1108.227593,1108.227573,1661327426.514365,48951.000,5916,2,EL,1,100,-12922.799805
1108.293669,1108.293649,1661327426.580441,49015.000,5916,2,EL,1,100,-12923.400391
1108.361810,1108.361790,1661327426.648582,49081.000,5932,1,EL,1,100,-12926.000000
1108.427370,1108.427350,1661327426.714142,49144.500,5955,2,EL,1,100,-12926.000000
1108.492930,1108.492910,1661327426.779702,49208.000,5955,2,EL,1,100,-12927.200195
1108.559006,1108.558986,1661327426.845778,49272.000,5971,1,EL,1,100,-12934.000000
1108.625082,1108.625062,1661327426.911855,49336.000,5990,2,EL,1,100,-12937.400391
1108.691158,1108.691139,1661327426.977931,49400.000,5990,2,EL,1,100,-12931.799805
1108.757751,1108.757731,1661327427.044523,49464.500,6007,2,EL,1,100,-12933.200195
1108.824343,1108.824323,1661327427.111115,49529.000,6007,2,EL,1,100,-12929.799805
1108.892484,1108.892464,1661327427.179256,49595.000,6024,1,EL,1,100,-12933.599609
1108.960109,1108.960089,1661327427.246881,49660.500,6042,2,EL,1,100,-12940.799805
1109.027734,1109.027714,1661327427.314506,49726.000,6042,2,EL,1,100,-12936.000000
1109.093810,1109.093790,1661327427.380582,49790.000,6060,1,EL,1,100,-12933.799805
1109.160403,1109.160383,1661327427.447175,49854.500,6079,2,EL,1,100,-12944.599609
1109.226995,1109.226975,1661327427.513767,49919.000,6079,2,EL,1,100,-12944.599609
1109.294104,1109.294084,1661327427.580876,49984.000,6098,1,EL,1,100,-12943.599609
1109.360180,1109.360160,1661327427.646952,50048.000,6115,2,EL,1,100,-12936.000000
1109.426256,1109.426236,1661327427.713028,50112.000,6115,2,EL,1,100,-12940.000000
1109.492848,1109.492828,1661327427.779620,50176.500,6132,2,EL,1,100,-12944.799805
1109.559441,1109.559421,1661327427.846213,50241.000,6132,2,EL,1,100,-12950.200195
1109.626549,1109.626529,1661327427.913321,50306.000,6148,1,EL,1,100,-12953.200195
1109.693142,1109.693122,1661327427.979914,50370.500,6164,2,EL,1,100,-12954.599609
1109.759734,1109.759714,1661327428.046506,50435.000,6164,2,EL,1,100,-12959.400391
1109.826843,1109.826823,1661327428.113615,50500.000,6180,1,EL,1,100,-12958.200195
1109.892919,1109.892899,1661327428.179691,50564.000,6199,2,EL,1,100,-12958.400391
1109.958995,1109.958975,1661327428.245767,50628.000,6199,2,EL,1,100,-12967.200195
1110.026104,1110.026084,1661327428.312876,50693.000,6215,1,EL,1,100,-12973.400391
1110.092696,1110.092676,1661327428.379468,50757.500,6235,2,EL,1,100,-12973.000000
1110.159288,1110.159269,1661327428.446061,50822.000,6235,2,EL,1,100,-12970.799805
1110.227429,1110.227410,1661327428.514202,50888.000,6251,1,EL,1,100,-12971.599609
1110.294022,1110.294002,1661327428.580794,50952.500,6268,2,EL,1,100,-12974.200195
1110.360614,1110.360594,1661327428.647387,51017.000,6268,2,EL,1,100,-12986.000000
1110.427207,1110.427187,1661327428.713979,51081.500,6285,2,EL,1,100,-12995.200195
1110.493799,1110.493779,1661327428.780571,51146.000,6285,2,EL,1,100,-12996.200195
1110.560391,1110.560371,1661327428.847164,51210.500,6307,2,EL,1,100,-12997.799805
1110.626984,1110.626964,1661327428.913756,51275.000,6307,2,EL,1,100,-13000.400391
1110.690995,1110.690975,1661327428.977767,51337.000,6328,1,EL,1,100,-13000.400391
1110.759136,1110.759116,1661327429.045908,51403.000,6344,2,EL,1,100,-13007.799805
1110.827277,1110.827257,1661327429.114050,51469.000,6344,2,EL,1,100,-13004.799805
1110.894386,1110.894366,1661327429.181158,51534.000,6362,1,EL,1,100,-12999.200195
1110.960978,1110.960958,1661327429.247751,51598.500,6379,2,EL,1,100,-13000.599609
1111.027570,1111.027551,1661327429.314343,51663.000,6379,2,EL,1,100,-13000.200195
1111.093647,1111.093627,1661327429.380419,51727.000,6398,2,EL,1,100,-13004.400391
1111.159723,1111.159703,1661327429.446495,51791.000,6398,2,EL,1,100,-13009.599609
1111.226831,1111.226812,1661327429.513604,51856.000,6415,1,EL,1,100,-13010.000000
1111.292908,1111.292888,1661327429.579680,51920.000,6429,2,EL,1,100,-13013.799805
1111.358984,1111.358964,1661327429.645756,51984.000,6429,2,EL,1,100,-13016.400391
1111.426092,1111.426073,1661327429.712865,52049.000,6447,1,EL,1,100,-13019.599609
1111.492685,1111.492665,1661327429.779457,52113.500,6465,2,EL,1,100,-13019.000000
1111.559277,1111.559257,1661327429.846050,52178.000,6465,2,EL,1,100,-13025.599609
1111.624321,1111.624301,1661327429.911093,52241.000,6482,1,EL,1,100,-13027.400391
1111.690397,1111.690377,1661327429.977170,52305.000,6498,2,EL,1,100,-13031.400391
1111.756473,1111.756453,1661327430.043246,52369.000,6498,2,EL,1,100,-13034.599609
1111.823066,1111.823046,1661327430.109838,52433.500,6516,2,EL,1,100,-13033.400391
1111.889658,1111.889638,1661327430.176431,52498.000,6516,2,EL,1,100,-13033.799805
1111.955734,1111.955714,1661327430.242507,52562.000,6532,1,EL,1,100,-13036.000000
1112.022326,1112.022307,1661327430.309099,52626.500,6550,2,EL,1,100,-13037.200195
1112.088919,1112.088899,1661327430.375692,52691.000,6550,2,EL,1,100,-13039.200195
1112.154995,1112.154975,1661327430.441768,52755.000,6568,1,EL,1,100,-13037.799805
1112.221587,1112.221568,1661327430.508360,52819.500,6586,2,EL,1,100,-13041.000000
1112.288180,1112.288160,1661327430.574953,52884.000,6586,2,EL,1,100,-13045.799805
1112.354256,1112.354236,1661327430.641029,52948.000,6602,1,EL,1,100,-13041.799805
1112.421365,1112.421345,1661327430.708138,53013.000,6620,2,EL,1,100,-13038.599609
1112.488473,1112.488453,1661327430.775246,53078.000,6620,2,EL,1,100,-13039.200195
1112.554033,1112.554013,1661327430.840806,53141.500,6636,2,EL,1,100,-13045.400391
1112.619593,1112.619573,1661327430.906366,53205.000,6636,2,EL,1,100,-13046.200195
1112.685669,1112.685649,1661327430.972442,53269.000,6653,1,EL,1,100,-13053.200195
1112.751229,1112.751209,1661327431.038002,53332.500,6670,2,EL,1,100,-13053.200195
1112.816789,1112.816769,1661327431.103562,53396.000,6670,2,EL,1,100,-13051.599609
1112.884930,1112.884910,1661327431.171703,53462.000,6687,1,EL,1,100,-13061.200195
1112.951006,1112.950987,1661327431.237779,53526.000,6703,2,EL,1,100,-13063.799805
1113.017083,1113.017063,1661327431.303855,53590.000,6703,2,EL,1,100,-13064.000000
1113.084191,1113.084171,1661327431.370964,53655.000,6723,1,EL,1,100,-13067.400391
1113.149751,1113.149731,1661327431.436524,53718.500,6740,2,EL,1,100,-13062.200195
1113.215311,1113.215291,1661327431.502084,53782.000,6740,2,EL,1,100,-13065.400391
1113.281903,1113.281884,1661327431.568676,53846.500,6756,2,EL,1,100,-13066.000000
1113.348496,1113.348476,1661327431.635269,53911.000,6756,2,EL,1,100,-13064.599609
1113.414572,1113.414552,1661327431.701345,53975.000,6773,1,EL,1,100,-13068.799805
1113.481164,1113.481145,1661327431.767937,54039.500,6790,2,EL,1,100,-13066.799805
1113.547757,1113.547737,1661327431.834530,54104.000,6790,2,EL,1,100,-13063.599609
1113.613833,1113.613813,1661327431.900606,54168.000,6808,1,EL,1,100,-13063.200195
1113.680942,1113.680922,1661327431.967715,54233.000,6827,2,EL,1,100,-13067.400391
1113.748050,1113.748030,1661327432.034823,54298.000,6827,2,EL,1,100,-13068.400391
1113.814642,1113.814623,1661327432.101416,54362.500,6845,2,EL,1,100,-13070.400391
1113.881235,1113.881215,1661327432.168008,54427.000,6845,2,EL,1,100,-13069.400391
1113.948343,1113.948324,1661327432.235117,54492.000,6862,1,EL,1,100,-13076.400391
1114.013903,1114.013884,1661327432.300677,54555.500,6879,2,EL,1,100,-13075.599609
1114.079463,1114.079444,1661327432.366236,54619.000,6879,2,EL,1,100,-13076.799805
1114.145540,1114.145520,1661327432.432313,54683.000,6898,1,EL,1,100,-13080.599609
1114.212132,1114.212112,1661327432.498905,54747.500,6913,2,EL,1,100,-13081.799805
1114.278724,1114.278705,1661327432.565498,54812.000,6913,2,EL,1,100,-13085.000000
1114.345317,1114.345297,1661327432.632090,54876.500,6932,2,EL,1,100,-13086.000000
1114.411909,1114.411889,1661327432.698682,54941.000,6932,2,EL,1,100,-13086.400391
1114.477985,1114.477966,1661327432.764759,55005.000,6948,1,EL,1,100,-13089.400391
1114.544578,1114.544558,1661327432.831351,55069.500,6969,2,EL,1,100,-13094.799805
1114.611170,1114.611150,1661327432.897943,55134.000,6969,2,EL,1,100,-13092.599609
1114.677246,1114.677227,1661327432.964020,55198.000,6985,1,EL,1,100,-13097.599609
1114.745387,1114.745368,1661327433.032161,55264.000,7001,2,EL,1,100,-13099.400391
1114.813528,1114.813509,1661327433.100302,55330.000,7001,2,EL,1,100,-13102.799805
1114.880637,1114.880617,1661327433.167410,55395.000,7017,1,EL,1,100,-13108.000000
1114.947229,1114.947210,1661327433.234003,55459.500,7034,2,EL,1,100,-13110.000000
1115.013822,1115.013802,1661327433.300595,55524.000,7034,2,EL,1,100,-13110.400391
1115.079898,1115.079878,1661327433.366671,55588.000,7055,2,EL,1,100,-13105.000000
1115.145974,1115.145954,1661327433.432747,55652.000,7055,2,EL,1,100,-13106.799805
1115.211018,1115.210998,1661327433.497791,55715.000,7071,1,EL,1,100,-13113.200195
1115.278126,1115.278107,1661327433.564900,55780.000,7089,2,EL,1,100,-13114.400391
1115.345235,1115.345215,1661327433.632008,55845.000,7089,2,EL,1,100,-13119.400391
1115.413376,1115.413356,1661327433.700150,55911.000,7107,1,EL,1,100,-13126.000000
1115.479968,1115.479949,1661327433.766742,55975.500,7125,2,EL,1,100,-13118.799805
1115.546561,1115.546541,1661327433.833334,56040.000,7125,2,EL,1,100,-13122.799805
1115.612637,1115.612617,1661327433.899410,56104.000,7142,1,EL,1,100,-13127.000000
1115.679229,1115.679210,1661327433.966003,56168.500,7159,2,EL,1,100,-13127.799805
1115.745822,1115.745802,1661327434.032595,56233.000,7159,2,EL,1,100,-13131.200195
1115.811382,1115.811362,1661327434.098155,56296.500,7181,2,EL,1,100,-13134.799805
1115.876942,1115.876922,1661327434.163715,56360.000,7181,2,EL,1,100,-13143.599609
1115.944566,1115.944547,1661327434.231340,56425.500,7197,2,EL,1,100,-13148.400391
1116.012191,1116.012172,1661327434.298965,56491.000,7197,2,EL,1,100,-13150.799805
1116.080332,1116.080313,1661327434.367106,56557.000,7215,1,EL,1,100,-13152.799805
1116.146408,1116.146389,1661327434.433182,56621.000,7235,2,EL,1,100,-13149.599609
1116.212485,1116.212465,1661327434.499258,56685.000,7235,2,EL,1,100,-13151.000000
1116.277528,1116.277509,1661327434.564302,56748.000,7252,1,EL,1,100,-13156.000000
1116.344637,1116.344617,1661327434.631411,56813.000,7269,2,EL,1,100,-13154.599609
1116.411746,1116.411726,1661327434.698519,56878.000,7269,2,EL,1,100,-13155.400391
1116.477822,1116.477802,1661327434.764595,56942.000,7286,1,EL,1,100,-13162.000000
1116.545447,1116.545427,1661327434.832220,57007.500,7304,2,EL,1,100,-13164.000000
1116.613071,1116.613052,1661327434.899845,57073.000,7304,2,EL,1,100,-13164.200195
1116.680696,1116.680677,1661327434.967470,57138.500,7322,2,EL,1,100,-13162.200195
1116.748321,1116.748301,1661327435.035095,57204.000,7322,2,EL,1,100,-13165.799805
1116.814397,1116.814378,1661327435.101171,57268.000,7341,1,EL,1,100,-13167.799805
1116.880473,1116.880454,1661327435.167247,57332.000,7356,2,EL,1,100,-13177.400391
1116.946550,1116.946530,1661327435.233323,57396.000,7356,2,EL,1,100,-13181.200195
1117.014691,1117.014671,1661327435.301464,57462.000,7374,1,EL,1,100,-13179.799805
1117.080251,1117.080231,1661327435.367024,57525.500,7394,2,EL,1,100,-13172.799805
1117.145810,1117.145791,1661327435.432584,57589.000,7394,2,EL,1,100,-13179.200195
1117.212403,1117.212383,1661327435.499177,57653.500,7410,2,EL,1,100,-13181.200195
1117.278995,1117.278976,1661327435.565769,57718.000,7410,2,EL,1,100,-13192.599609
1117.344039,1117.344019,1661327435.630813,57781.000,7427,1,EL,1,100,-13198.000000
1117.411148,1117.411128,1661327435.697922,57846.000,7442,2,EL,1,100,-13200.599609
1117.478256,1117.478237,1661327435.765030,57911.000,7442,2,EL,1,100,-13205.599609
1117.544332,1117.544313,1661327435.831106,57975.000,7459,1,EL,1,100,-13208.400391
1117.610925,1117.610905,1661327435.897699,58039.500,7477,2,EL,1,100,-13205.799805
1117.677517,1117.677498,1661327435.964291,58104.000,7477,2,EL,1,100,-13212.400391
1117.742561,1117.742541,1661327436.029335,58167.000,7495,1,EL,1,100,-13214.200195
1117.809153,1117.809134,1661327436.095927,58231.500,7512,2,EL,1,100,-13213.599609
1117.875746,1117.875726,1661327436.162519,58296.000,7512,2,EL,1,100,-13210.599609
1117.942338,1117.942318,1661327436.229112,58360.500,7528,2,EL,1,100,-13214.799805
1118.008930,1118.008911,1661327436.295704,58425.000,7528,2,EL,1,100,-13219.400391
1118.076039,1118.076019,1661327436.362813,58490.000,7545,1,EL,1,100,-13220.400391
1118.142631,1118.142612,1661327436.429405,58554.500,7564,2,EL,1,100,-13226.000000
1118.209224,1118.209204,1661327436.495998,58619.000,7564,2,EL,1,100,-13230.799805
1118.274268,1118.274248,1661327436.561042,58682.000,7580,1,EL,1,100,-13231.400391
1118.339827,1118.339808,1661327436.626601,58745.500,7601,2,EL,1,100,-13227.599609
1118.405387,1118.405368,1661327436.692161,58809.000,7601,2,EL,1,100,-13227.000000
1118.471464,1118.471444,1661327436.758238,58873.000,7617,2,EL,1,100,-13228.200195
1118.537540,1118.537520,1661327436.824314,58937.000,7617,2,EL,1,100,-13231.599609
1118.604648,1118.604629,1661327436.891423,59002.000,7634,1,EL,1,100,-13234.000000
1118.670725,1118.670705,1661327436.957499,59066.000,7651,2,EL,1,100,-13237.000000
1118.736801,1118.736781,1661327437.023575,59130.000,7651,2,EL,1,100,-13239.000000
1118.803909,1118.803890,1661327437.090683,59195.000,7668,1,EL,1,100,-13245.400391
1118.872050,1118.872031,1661327437.158824,59261.000,7684,2,EL,1,100,-13246.200195
1118.940191,1118.940172,1661327437.226965,59327.000,7684,2,EL,1,100,-13247.000000
1119.007300,1119.007280,1661327437.294074,59392.000,7701,1,EL,1,100,-13252.000000
1119.073892,1119.073873,1661327437.360667,59456.500,7720,2,EL,1,100,-13259.000000
1119.140485,1119.140465,1661327437.427259,59521.000,7720,2,EL,1,100,-13258.599609
1119.206045,1119.206025,1661327437.492819,59584.500,7739,2,EL,1,100,-13255.599609
1119.271605,1119.271585,1661327437.558379,59648.000,7739,2,EL,1,100,-13251.599609
1119.336648,1119.336629,1661327437.623423,59711.000,7756,1,EL,1,100,-13250.599609
1119.403241,1119.403221,1661327437.690015,59775.500,7773,2,EL,1,100,-13249.000000
1119.469833,1119.469814,1661327437.756607,59840.000,7773,2,EL,1,100,-13253.799805
1119.539007,1119.538987,1661327437.825781,59907.000,7789,1,EL,1,100,-13262.400391
1119.606115,1119.606096,1661327437.892889,59972.000,7806,2,EL,1,100,-13271.799805
1119.673224,1119.673204,1661327437.959998,60037.000,7806,2,EL,1,100,-13272.599609
1119.739300,1119.739280,1661327438.026074,60101.000,7825,1,EL,1,100,-13267.599609
1119.805892,1119.805873,1661327438.092667,60165.500,7840,2,EL,1,100,-13264.400391
1119.872485,1119.872465,1661327438.159259,60230.000,7840,2,EL,1,100,-13254.799805
1119.940626,1119.940606,1661327438.227400,60296.000,7856,1,EL,1,100,-13248.000000
1120.008251,1120.008231,1661327438.295025,60361.500,7877,2,EL,1,100,-13255.400391
1120.075875,1120.075856,1661327438.362650,60427.000,7877,2,EL,1,100,-13258.000000
1120.141952,1120.141932,1661327438.428726,60491.000,7895,2,EL,1,100,-13263.200195
1120.208028,1120.208008,1661327438.494802,60555.000,7895,2,EL,1,100,-13270.599609
1120.275136,1120.275117,1661327438.561911,60620.000,7912,1,EL,1,100,-13271.400391
1120.341213,1120.341193,1661327438.627987,60684.000,7929,2,EL,1,100,-13271.599609
1120.407289,1120.407269,1661327438.694063,60748.000,7929,2,EL,1,100,-13270.599609
1120.473365,1120.473345,1661327438.760139,60812.000,7946,1,EL,1,100,-13268.400391
1120.541506,1120.541486,1661327438.828280,60878.000,7962,2,EL,1,100,-13270.200195
1120.609647,1120.609627,1661327438.896421,60944.000,7962,2,EL,1,100,-13271.400391
1120.675723,1120.675704,1661327438.962498,61008.000,7979,1,EL,1,100,-13266.000000
1120.742316,1120.742296,1661327439.029090,61072.500,7994,2,EL,1,100,-13265.000000
1120.808908,1120.808888,1661327439.095682,61137.000,7994,2,EL,1,100,-13268.200195
1120.875500,1120.875481,1661327439.162275,61201.500,8011,2,EL,1,100,-13264.799805
1120.942093,1120.942073,1661327439.228867,61266.000,8011,2,EL,1,100,-13266.000000
1121.008169,1121.008149,1661327439.294943,61330.000,8027,1,EL,1,100,-13274.599609
1121.074933,1121.074914,1661327439.361708,61394.667,8052,3,EL,1,100,-13275.200195
1121.141698,1121.141678,1661327439.428472,61459.333,8052,3,EL,1,100,-13273.799805
1121.208462,1121.208443,1661327439.495237,61524.000,8052,3,EL,1,100,-13269.599609
1121.276603,1121.276584,1661327439.563378,61590.000,8068,1,EL,1,100,-13275.799805
1121.343196,1121.343176,1661327439.629970,61654.500,8086,2,EL,1,100,-13277.400391
1121.409788,1121.409769,1661327439.696563,61719.000,8086,2,EL,1,100,-13288.599609
1121.475864,1121.475845,1661327439.762639,61783.000,8105,1,EL,1,100,-13291.599609
1121.541940,1121.541921,1661327439.828715,61847.000,8120,2,EL,1,100,-13290.000000
1121.608017,1121.607997,1661327439.894791,61911.000,8120,2,EL,1,100,-13293.000000
1121.676158,1121.676138,1661327439.962932,61977.000,8136,1,EL,1,100,-13298.200195
1121.742234,1121.742214,1661327440.029008,62041.000,8154,2,EL,1,100,-13299.000000
1121.808310,1121.808290,1661327440.095085,62105.000,8154,2,EL,1,100,-13305.200195
1121.875419,1121.875399,1661327440.162193,62170.000,8170,2,EL,1,100,-13313.200195
1121.942527,1121.942508,1661327440.229302,62235.000,8170,2,EL,1,100,-13310.799805
1122.008603,1122.008584,1661327440.295378,62299.000,8187,1,EL,1,100,-13312.799805
1122.075196,1122.075176,1661327440.361970,62363.500,8206,2,EL,1,100,-13311.400391
1122.141788,1122.141769,1661327440.428563,62428.000,8206,2,EL,1,100,-13315.000000
1122.207864,1122.207845,1661327440.494639,62492.000,8223,1,EL,1,100,-13318.000000
1122.273940,1122.273921,1661327440.560715,62556.000,8241,2,EL,1,100,-13318.400391
1122.340017,1122.339997,1661327440.626791,62620.000,8241,2,EL,1,100,-13321.599609
1122.405060,1122.405041,1661327440.691835,62683.000,8259,1,EL,1,100,-13326.400391
1122.471653,1122.471633,1661327440.758428,62747.500,8276,2,EL,1,100,-13325.000000
1122.538245,1122.538226,1661327440.825020,62812.000,8276,2,EL,1,100,-13325.599609
1122.604321,1122.604302,1661327440.891096,62876.000,8292,2,EL,1,100,-13325.799805
1122.670397,1122.670378,1661327440.957172,62940.000,8292,2,EL,1,100,-13327.599609
1122.738539,1122.738519,1661327441.025313,63006.000,8309,1,EL,1,100,-13332.000000
1122.804098,1122.804079,1661327441.090873,63069.500,8326,2,EL,1,100,-13345.000000
1122.869658,1122.869639,1661327441.156433,63133.000,8326,2,EL,1,100,-13351.799805
1122.935735,1122.935715,1661327441.222509,63197.000,8344,1,EL,1,100,-13347.000000
1123.001811,1123.001791,1661327441.288586,63261.000,8363,2,EL,1,100,-13339.200195
1123.067887,1123.067867,1661327441.354662,63325.000,8363,2,EL,1,100,-13346.400391
1123.134996,1123.134976,1661327441.421770,63390.000,8381,1,EL,1,100,-13349.200195
1123.201072,1123.201052,1661327441.487847,63454.000,8398,2,EL,1,100,-13347.200195
1123.267148,1123.267128,1661327441.553923,63518.000,8398,2,EL,1,100,-13348.599609
1123.333740,1123.333721,1661327441.620515,63582.500,8417,2,EL,1,100,-13358.000000
1123.400333,1123.400313,1661327441.687108,63647.000,8417,2,EL,1,100,-13354.400391
1123.467441,1123.467422,1661327441.754216,63712.000,8434,1,EL,1,100,-13357.000000
1123.534550,1123.534530,1661327441.821325,63777.000,8450,2,EL,1,100,-13363.799805
1123.601658,1123.601639,1661327441.888433,63842.000,8450,2,EL,1,100,-13360.000000
1123.668767,1123.668748,1661327441.955542,63907.000,8467,1,EL,1,100,-13364.000000
1123.734327,1123.734308,1661327442.021102,63970.500,8484,2,EL,1,100,-13361.799805
1123.799887,1123.799867,1661327442.086662,64034.000,8484,2,EL,1,100,-13363.200195
1123.864931,1123.864911,1661327442.151706,64097.000,8501,1,EL,1,100,-13365.799805
1123.931523,1123.931504,1661327442.218298,64161.500,8516,2,EL,1,100,-13365.799805
1123.998115,1123.998096,1661327442.284890,64226.000,8516,2,EL,1,100,-13369.599609
1124.066773,1124.066753,1661327442.353548,64292.500,8537,2,EL,1,100,-13363.400391
1124.135430,1124.135411,1661327442.422205,64359.000,8537,2,EL,1,100,-13370.200195
1124.202539,1124.202519,1661327442.489314,64424.000,8553,1,EL,1,100,-13377.400391
1124.269131,1124.269112,1661327442.555906,64488.500,8570,2,EL,1,100,-13383.200195
1124.335723,1124.335704,1661327442.622499,64553.000,8570,2,EL,1,100,-13396.200195
1124.400767,1124.400748,1661327442.687542,64616.000,8587,1,EL,1,100,-13396.799805
1124.466843,1124.466824,1661327442.753618,64680.000,8607,2,EL,1,100,-13393.599609
1124.532919,1124.532900,1661327442.819695,64744.000,8607,2,EL,1,100,-13387.799805
1124.598996,1124.598976,1661327442.885771,64808.000,8623,1,EL,1,100,-13390.400391
1124.667653,1124.667633,1661327442.954428,64874.500,8641,2,EL,1,100,-13389.799805
1124.736310,1124.736291,1661327443.023085,64941.000,8641,2,EL,1,100,-13393.200195
1124.803419,1124.803399,1661327443.090194,65006.000,8657,2,EL,1,100,-13394.599609
1124.870527,1124.870508,1661327443.157303,65071.000,8657,2,EL,1,100,-13395.400391
1124.936604,1124.936584,1661327443.223379,65135.000,8674,1,EL,1,100,-13396.400391
1125.001647,1125.001628,1661327443.288423,65198.000,8689,2,EL,1,100,-13398.400391
1125.066691,1125.066672,1661327443.353466,65261.000,8689,2,EL,1,100,-13394.599609
1125.133800,1125.133780,1661327443.420575,65326.000,8708,1,EL,1,100,-13396.400391
1125.200392,1125.200373,1661327443.487167,65390.500,8724,2,EL,1,100,-13399.599609
1125.266984,1125.266965,1661327443.553760,65455.000,8724,2,EL,1,100,-13399.400391
1125.333577,1125.333557,1661327443.620352,65519.500,8742,2,EL,1,100,-13400.400391
1125.400169,1125.400150,1661327443.686944,65584.000,8742,2,EL,1,100,-13397.400391
1125.466245,1125.466226,1661327443.753021,65648.000,8757,1,EL,1,100,-13396.000000
1125.532838,1125.532818,1661327443.819613,65712.500,8773,2,EL,1,100,-13398.000000
1125.599430,1125.599411,1661327443.886205,65777.000,8773,2,EL,1,100,-13401.400391
1125.664474,1125.664454,1661327443.951249,65840.000,8789,1,EL,1,100,-13403.799805
1125.732615,1125.732595,1661327444.019390,65906.000,8809,2,EL,1,100,-13402.799805
1125.800756,1125.800736,1661327444.087531,65972.000,8809,2,EL,1,100,-13401.000000
1125.866832,1125.866813,1661327444.153607,66036.000,8825,1,EL,1,100,-13401.200195
1125.933424,1125.933405,1661327444.220200,66100.500,8840,2,EL,1,100,-13413.200195
1126.000017,1125.999997,1661327444.286792,66165.000,8840,2,EL,1,100,-13414.000000
1126.067125,1126.067106,1661327444.353901,66230.000,8860,1,EL,1,100,-13413.799805
1126.133202,1126.133182,1661327444.419977,66294.000,8883,2,EL,1,100,-13414.799805
1126.199278,1126.199258,1661327444.486053,66358.000,8883,2,EL,1,100,-13414.200195
1126.265354,1126.265335,1661327444.552130,66422.000,8899,2,EL,1,100,-13407.400391
1126.331430,1126.331411,1661327444.618206,66486.000,8899,2,EL,1,100,-13407.799805
1126.399571,1126.399552,1661327444.686347,66552.000,8922,1,EL,1,100,-13411.599609
1126.466680,1126.466660,1661327444.753455,66617.000,8936,2,EL,1,100,-13422.599609
1126.533788,1126.533769,1661327444.820564,66682.000,8936,2,EL,1,100,-13429.200195
1126.600897,1126.600878,1661327444.887672,66747.000,8953,1,EL,1,100,-13433.599609
1126.666973,1126.666954,1661327444.953749,66811.000,8970,2,EL,1,100,-13434.599609
1126.733049,1126.733030,1661327445.019825,66875.000,8970,2,EL,1,100,-13435.200195
1126.800158,1126.800139,1661327445.086934,66940.000,8987,1,EL,1,100,-13441.400391
1126.865718,1126.865698,1661327445.152493,67003.500,9002,2,EL,1,100,-13443.799805
1126.931278,1126.931258,1661327445.218053,67067.000,9002,2,EL,1,100,-13446.400391
1126.999419,1126.999399,1661327445.286195,67133.000,9021,2,EL,1,100,-13447.799805
1127.067560,1127.067541,1661327445.354336,67199.000,9021,2,EL,1,100,-13441.599609
1127.134668,1127.134649,1661327445.421444,67264.000,9039,1,EL,1,100,-13443.000000
1127.201261,1127.201242,1661327445.488037,67328.500,9058,2,EL,1,100,-13453.000000
1127.267853,1127.267834,1661327445.554629,67393.000,9058,2,EL,1,100,-13449.400391
1127.332897,1127.332878,1661327445.619673,67456.000,9074,1,EL,1,100,-13446.799805
1127.400006,1127.399986,1661327445.686781,67521.000,9090,2,EL,1,100,-13445.000000
1127.467114,1127.467095,1661327445.753890,67586.000,9090,2,EL,1,100,-13440.000000
1127.532158,1127.532139,1661327445.818934,67649.000,9106,1,EL,1,100,-13444.400391
1127.599783,1127.599763,1661327445.886559,67714.500,9126,2,EL,1,100,-13448.400391
1127.667408,1127.667388,1661327445.954183,67780.000,9126,2,EL,1,100,-13448.799805
1127.734516,1127.734497,1661327446.021292,67845.000,9143,1,EL,1,100,-13443.400391
1127.801109,1127.801089,1661327446.087884,67909.500,9159,2,EL,1,100,-13445.000000
1127.867701,1127.867682,1661327446.154477,67974.000,9159,2,EL,1,100,-13447.400391
1127.933777,1127.933758,1661327446.220553,68038.000,9174,2,EL,1,100,-13452.799805
1127.999853,1127.999834,1661327446.286629,68102.000,9174,2,EL,1,100,-13454.599609
1128.067994,1128.067975,1661327446.354770,68168.000,9192,1,EL,1,100,-13457.000000
1128.133554,1128.133535,1661327446.420330,68231.500,9210,2,EL,1,100,-13457.200195
1128.199114,1128.199095,1661327446.485890,68295.000,9210,2,EL,1,100,-13460.200195
1128.265190,1128.265171,1661327446.551966,68359.000,9229,1,EL,1,100,-13457.200195
1128.330750,1128.330731,1661327446.617526,68422.500,9245,2,EL,1,100,-13463.599609
1128.396310,1128.396291,1661327446.683086,68486.000,9245,2,EL,1,100,-13463.799805
1128.462386,1128.462367,1661327446.749162,68550.000,9263,2,EL,1,100,-13465.599609
1128.528463,1128.528443,1661327446.815238,68614.000,9263,2,EL,1,100,-13462.200195
