36431,3782,1,RB,1,100,2022-08-24_09-50-13-292108
36434,3783,4,EM,1,100,RS,RB,2022-08-24_09-50-13-292108.csv,PS,MN
36496,3784,8,LM,1,100,LR,1095.3468772,LM,1095.3468974,LC,1095.3627341,LD,Hello,
36512,3785,4,TX,1,100,LC,1095.3468772,LM,1095.3468974
36515,3786,4,TX,1,100,TL,2022-08-24_09-50-13-653356,LC,1095.3665663
36501,3787,4,PI,1,100,155064,155066,155060,155064
36501,3788,4,PR,1,100,127295,127299,127294,127299
36501,3789,4,PG,1,100,9185,9170,9164,9161
36527,3790,2,EA,1,100,0.197910,0.198185
36527,3791,2,EL,1,100,-12581.000000,-12590.799805
36456,3792,1,T1,1,100,34.727
36469,3793,1,TH,1,100,33.901
36540,3794,9,AX,1,100,-0.436,-0.443,-0.444,-0.445,-0.440,-0.443,-0.448,-0.439,-0.444
36540,3795,9,AY,1,100,-0.930,-0.938,-0.934,-0.936,-0.936,-0.934,-0.934,-0.939,-0.931
36540,3796,9,AZ,1,100,-0.158,-0.153,-0.157,-0.157,-0.160,-0.152,-0.155,-0.152,-0.153
36540,3797,9,GX,1,100,0.397,0.183,0.366,0.427,0.610,1.373,1.343,1.221,1.221
36540,3798,9,GY,1,100,-0.763,-0.549,0.336,0.244,-1.068,-1.099,-0.916,-1.862,-1.831
36540,3799,9,GZ,1,100,0.153,0.061,-0.488,-0.244,-0.061,0.092,-0.061,-0.763,-1.587
36540,3800,9,MX,1,100,-4,-3,-3,-4,-3,-2,-2,-3,-3
36540,3801,9,MY,1,100,-41,-41,-41,-40,-40,-42,-40,-41,-41
36540,3802,9,MZ,1,100,-37,-37,-37,-37,-36,-38,-37,-38,-36
36635,3803,4,EM,1,100,RS,RB,2022-08-24_09-50-13-292108.csv,PS,MN
36181,3804,1,SA,1,100,0.000517
36181,3805,1,SR,1,100,0.133333
36591,3806,1,SF,1,100,32.8227
36617,3807,3,PI,1,100,155063,155085,155092
36617,3808,3,PR,1,100,127289,127318,127321
36617,3809,3,PG,1,100,9163,9156,9154
36591,3810,1,EA,1,100,0.198022
36591,3811,1,EL,1,100,-12585.000000
36585,3812,1,T1,1,100,34.846
36598,3813,1,TH,1,100,33.948
36617,3814,2,AX,1,100,-0.445,-0.433
36617,3815,2,AY,1,100,-0.936,-0.934
36617,3816,2,AZ,1,100,-0.147,-0.147
36617,3817,2,GX,1,100,1.251,0.916
36617,3818,2,GY,1,100,-1.709,-2.594
36617,3819,2,GZ,1,100,-2.197,-2.991
36617,3820,2,MX,1,100,-3,-3
36617,3821,2,MY,1,100,-41,-40
36617,3822,2,MZ,1,100,-36,-36
36733,3823,3,PI,1,100,155092,155112,155123
36733,3824,3,PR,1,100,127317,127323,127339
36733,3825,3,PG,1,100,9150,9152,9145
36720,3826,2,EA,1,100,0.197854,0.198050
36720,3827,2,EL,1,100,-12579.000000,-12586.000000
36714,3828,1,T1,1,100,34.827
36727,3829,1,TH,1,100,33.948
36733,3830,3,AX,1,100,-0.435,-0.434,-0.433
36733,3831,3,AY,1,100,-0.944,-0.925,-0.947
36733,3832,3,AZ,1,100,-0.148,-0.150,-0.155
36733,3833,3,GX,1,100,0.793,0.671,1.129
36733,3834,3,GY,1,100,-1.740,-0.946,-0.916
36733,3835,3,GZ,1,100,-3.082,-2.838,-2.655
36733,3836,3,MX,1,100,-3,-4,-4
36733,3837,3,MY,1,100,-41,-41,-41
36733,3838,3,MZ,1,100,-36,-36,-36
36836,3839,4,EM,1,100,RS,RB,2022-08-24_09-50-13-292108.csv,PS,MN
36810,3840,2,PI,1,100,155143,155152
36810,3841,2,PR,1,100,127344,127345
36810,3842,2,PG,1,100,9149,9144
36784,3843,1,EA,1,100,0.198135
36784,3844,1,EL,1,100,-12589.000000
36810,3845,2,AX,1,100,-0.428,-0.426
36810,3846,2,AY,1,100,-0.930,-0.955
36810,3847,2,AZ,1,100,-0.143,-0.149
36810,3848,2,GX,1,100,1.770,2.319
36810,3849,2,GY,1,100,-1.923,-2.930
36810,3850,2,GZ,1,100,-1.923,-1.007
36810,3851,2,MX,1,100,-3,-2
36810,3852,2,MY,1,100,-41,-42
36810,3853,2,MZ,1,100,-37,-36
36911,3854,1,SF,1,100,32.4430
36924,3855,3,PI,1,100,155167,155181,155180
36924,3856,3,PR,1,100,127354,127359,127360
36924,3857,3,PG,1,100,9153,9155,9157
36911,3858,2,EA,1,100,0.198168,0.198214
36911,3859,2,EL,1,100,-12590.200195,-12591.799805
36842,3860,1,T1,1,100,34.677
36853,3861,1,TH,1,100,33.908
36924,3862,3,AX,1,100,-0.425,-0.433,-0.430
36924,3863,3,AY,1,100,-0.929,-0.944,-0.932
36924,3864,3,AZ,1,100,-0.138,-0.147,-0.136
36924,3865,3,GX,1,100,2.869,3.723,4.913
36924,3866,3,GY,1,100,-2.197,-1.099,-1.587
36924,3867,3,GZ,1,100,1.495,3.662,6.531
36924,3868,3,MX,1,100,-5,-3,-4
36924,3869,3,MY,1,100,-41,-41,-42
36924,3870,3,MZ,1,100,-37,-37,-36
37037,3871,4,EM,1,100,RS,RB,2022-08-24_09-50-13-292108.csv,PS,MN
37000,3872,1,BI,1,100,1640
37000,3873,1,HR,1,100,79
37040,3874,3,PI,1,100,155182,155161,155151
37040,3875,3,PR,1,100,127353,127357,127354
37040,3876,3,PG,1,100,9177,9164,9162
37040,3877,2,EA,1,100,0.198292,0.198281
37040,3878,2,EL,1,100,-12594.599609,-12594.200195
36969,3879,1,T1,1,100,34.754
36982,3880,1,TH,1,100,33.915
37040,3881,3,AX,1,100,-0.440,-0.443,-0.452
37040,3882,3,AY,1,100,-0.919,-0.937,-0.937
37040,3883,3,AZ,1,100,-0.136,-0.126,-0.130
37040,3884,3,GX,1,100,6.683,7.385,6.226
37040,3885,3,GY,1,100,-3.815,-0.977,1.617
37040,3886,3,GZ,1,100,9.186,11.475,14.221
37040,3887,3,MX,1,100,-3,-3,-2
37040,3888,3,MY,1,100,-41,-42,-43
37040,3889,3,MZ,1,100,-36,-36,-36
37117,3890,2,PI,1,100,155151,155108
37117,3891,2,PR,1,100,127343,127326
37117,3892,2,PG,1,100,9175,9179
37105,3893,1,EA,1,100,0.198287
37105,3894,1,EL,1,100,-12594.400391
37098,3895,1,T1,1,100,34.681
37111,3896,1,TH,1,100,33.972
